ID,Genre,Senior,Enfants,Anciennete,Multi-lignes,Service Internet,Autres Services,Partenaire,Contrat,Facturation electronique,Mode de paiement,charges mensuelles,Charges totales,target
26363078,Homme,0,Non,45,Non,DSL,Oui,Oui,Bisannuel,Non,Carte bancaire,"53,3","2296,25",Non
40164724,Homme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"74,35","74,35",Oui
42605005,Femme,0,Non,64,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"111,15","6953,4",Non
16811980,Femme,0,Oui,45,Non,Non,Oui,Oui,Bisannuel,Oui,Virement bancaire,20,"886,4",Non
48475702,Femme,0,Oui,15,Non,DSL,Oui,Oui,Mensuel,Non,Virement bancaire,"76,5","1155,6",Non
14431701,Homme,0,Non,47,Non,Non,Oui,Non,Bisannuel,Non,Virement bancaire,"20,45",943,Non
43485112,Homme,1,Non,47,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque papier,"85,5","4042,3",Oui
32153776,Homme,1,Non,41,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"98,4","4187,75",Oui
16711968,Homme,0,Non,69,Oui,DSL,Oui,Non,Annuel,Oui,Carte bancaire,"78,6","5356,45",Oui
23382738,Homme,0,Non,64,Oui,Fibre optique,Oui,Non,Annuel,Oui,Carte bancaire,"104,65","6889,8",Non
11791393,Homme,0,Oui,33,Non,Non,Oui,Oui,Annuel,Non,Carte bancaire,"20,1","620,55",Non
27983279,Femme,0,Oui,65,Oui,DSL,Oui,Oui,Bisannuel,Oui,Virement bancaire,"79,4","5071,9",Non
16921994,Femme,0,Oui,1,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque electronique,"45,7","45,7",Oui
44125187,Femme,1,Non,1,Non,DSL,Non,Non,Mensuel,Oui,Cheque electronique,"36,45","36,45",Oui
47645605,Homme,0,Non,17,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"70,8",1207,Non
36354263,Homme,1,Non,2,Non,DSL,Oui,Non,Mensuel,Non,Virement bancaire,"66,4","94,55",Oui
372436,Femme,0,Non,26,Non,DSL,Non,Non,Mensuel,Oui,Carte bancaire,"44,45","1183,8",Non
30553583,Femme,0,Non,3,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"80,5","232,35",Non
54906459,Homme,0,Oui,6,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque electronique,"49,15","295,65",Non
19162255,Homme,1,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Virement bancaire,"93,05","6735,05",Non
13571601,Homme,1,Non,1,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"88,8","88,8",Oui
18252146,Homme,0,Non,11,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"72,9","818,45",Non
786927,Femme,1,Non,3,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"79,4","205,05",Oui
469548,Femme,0,Non,65,Oui,Fibre optique,Oui,Non,Annuel,Oui,Virement bancaire,"105,05","6744,25",Non
140162,Femme,0,Non,20,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"82,4","1592,35",Oui
788929,Femme,0,Oui,68,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"103,75","7039,45",Non
323382,Homme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Non,Cheque papier,"50,65","50,65",Oui
55776564,Homme,0,Oui,15,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"74,9","1107,25",Oui
714841,Femme,1,Non,55,Oui,Fibre optique,Oui,Non,Annuel,Oui,Cheque electronique,100,"5509,3",Oui
31883743,Femme,0,Non,41,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"106,5","4282,4",Non
52806203,Homme,0,Oui,21,Oui,DSL,Oui,Oui,Annuel,Non,Cheque papier,"77,5",1625,Oui
58856923,Homme,0,Non,3,Non,Fibre optique,Oui,Non,Mensuel,Non,Carte bancaire,"74,45","221,1",Non
406474,Homme,0,Non,24,Non,DSL,Oui,Oui,Mensuel,Non,Cheque papier,"53,6","1315,35",Non
2023,Homme,0,Non,1,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"20,15","20,15",Oui
10041185,Homme,0,Oui,18,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque papier,"87,9","1500,5",Non
24112819,Homme,0,Oui,29,Non,Fibre optique,Oui,Oui,Mensuel,Non,Carte bancaire,"94,65","2649,15",Oui
25452975,Homme,0,Non,28,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"94,5","2659,4",Oui
23902798,Homme,0,Non,3,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"100,95","329,95",Oui
48735734,Femme,0,Oui,71,Non,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"19,85","1326,35",Non
4247,Homme,0,Non,2,Non,DSL,Oui,Non,Mensuel,Non,Cheque papier,"49,25",97,Non
28303317,Femme,0,Non,26,Non,DSL,Non,Oui,Annuel,Non,Virement bancaire,"47,85","1190,5",Non
33713956,Homme,0,Non,29,Non,DSL,Non,Oui,Mensuel,Oui,Cheque electronique,"45,9","1332,4",Non
30223546,Femme,0,Non,50,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"95,7","4729,75",Non
33643948,Femme,0,Non,5,Non,DSL,Oui,Non,Mensuel,Non,Carte bancaire,"55,8","300,4",Non
1114,Homme,0,Non,49,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"103,7","5036,3",Oui
11771391,Femme,0,Oui,72,Non,DSL,Oui,Oui,Bisannuel,Non,Carte bancaire,"68,75","4888,2",Non
19472290,Femme,0,Oui,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Cheque papier,"107,45","7576,7",Non
25012921,Femme,0,Non,72,Non,DSL,Oui,Oui,Bisannuel,Non,Cheque papier,"85,1","6155,4",Non
28633356,Femme,0,Non,68,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Carte bancaire,"90,2","6297,65",Non
38654535,Homme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Non,Carte bancaire,49,49,Non
10261215,Homme,0,Non,19,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,86,"1532,45",Oui
38484516,Femme,0,Non,15,Non,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"83,2",1130,Non
29893510,Homme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"44,9","44,9",Non
9611134,Homme,0,Oui,2,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"19,25","48,35",Non
28893385,Femme,0,Oui,4,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"73,75","325,45",Oui
30153539,Homme,0,Oui,71,Non,Fibre optique,Oui,Oui,Bisannuel,Non,Carte bancaire,"100,2",7209,Non
33383915,Homme,0,Non,39,Non,Non,Oui,Non,Annuel,Non,Cheque papier,"19,9","791,15",Non
42194956,Homme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque papier,"69,4","69,4",Oui
735871,Femme,0,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Virement bancaire,"98,2","7015,9",Non
14401698,Femme,0,Oui,63,Non,DSL,Oui,Oui,Bisannuel,Non,Carte bancaire,"75,55","4707,85",Non
28753369,Femme,0,Non,46,Oui,Fibre optique,Oui,Non,Annuel,Oui,Cheque electronique,"94,15","4408,45",Non
39864688,Homme,0,Non,22,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Carte bancaire,"94,7","1914,9",Oui
9161080,Femme,0,Oui,3,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"69,55","200,2",Non
49895867,Homme,0,Non,3,Non,Non,Oui,Non,Mensuel,Oui,Cheque papier,"19,65","68,35",Non
40894805,Femme,0,Non,61,Oui,Fibre optique,Oui,Non,Annuel,Oui,Cheque electronique,"118,6","7365,7",Non
55286505,Homme,0,Non,3,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"79,25","267,6",Oui
52166130,Homme,0,Non,52,Non,DSL,Non,Oui,Mensuel,Oui,Cheque electronique,"39,9","2020,9",Non
27723246,Femme,0,Oui,23,Non,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"83,8","1900,25",Oui
16241914,Femme,0,Non,65,Oui,Fibre optique,Oui,Non,Annuel,Oui,Cheque electronique,"95,5","6153,85",Non
47425580,Femme,0,Oui,70,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Virement bancaire,"93,9","6579,05",Oui
821966,Homme,1,Non,8,Non,Fibre optique,Oui,Non,Mensuel,Non,Carte bancaire,"100,3","832,35",Oui
13671612,Femme,0,Non,72,Oui,DSL,Oui,Oui,Bisannuel,Oui,Virement bancaire,"90,95","6468,6",Non
37124357,Femme,0,Non,3,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"18,8",56,Non
53776323,Femme,0,Non,4,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,79,"303,15",Oui
8501000,Homme,0,Non,2,Non,DSL,Oui,Non,Mensuel,Non,Cheque electronique,"70,3","132,4",Non
10001179,Homme,0,Non,15,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"101,35","1553,95",Oui
44475228,Homme,0,Non,7,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"96,2","639,7",Non
41144833,Homme,0,Non,32,Non,DSL,Oui,Oui,Annuel,Non,Cheque papier,"70,5","2201,75",Non
16371928,Homme,0,Oui,47,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"107,35","5118,95",Oui
16671963,Homme,0,Non,23,Non,Fibre optique,Oui,Non,Annuel,Oui,Carte bancaire,"99,95","2292,75",Non
31733726,Femme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"70,8","70,8",Oui
55136490,Homme,0,Non,1,Non,Non,Oui,Non,Mensuel,Oui,Cheque papier,"18,85","18,85",Oui
13471590,Femme,1,Non,7,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"64,95","493,65",Non
49905868,Homme,1,Non,44,Non,Non,Oui,Oui,Bisannuel,Oui,Carte bancaire,"19,35","847,25",Non
32303794,Femme,0,Non,9,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"20,25","186,15",Non
57036714,Homme,1,Non,68,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"95,9","6503,2",Non
45945394,Femme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"70,6","70,6",Oui
32323796,Homme,0,Non,12,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"81,45",912,Non
48885750,Femme,1,Non,59,Oui,Fibre optique,Oui,Non,Annuel,Oui,Cheque electronique,"99,5",5890,Non
703828,Femme,0,Oui,14,Oui,Non,Oui,Oui,Mensuel,Non,Cheque papier,"25,55","372,45",Non
47695611,Femme,0,Non,3,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"75,5","220,6",Oui
32913866,Femme,0,Oui,1,Oui,Non,Oui,Non,Mensuel,Non,Cheque papier,24,24,Non
36734309,Homme,0,Non,25,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"69,75","1729,35",Non
24082816,Homme,0,Non,3,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"88,35","262,05",Oui
13271568,Femme,0,Non,10,Non,DSL,Oui,Oui,Mensuel,Oui,Carte bancaire,"67,8","653,15",Non
55736560,Femme,0,Non,56,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"98,7","5669,5",Non
48985762,Femme,0,Oui,48,Non,DSL,Non,Oui,Bisannuel,Non,Cheque papier,"39,4","1978,65",Non
49955873,Femme,0,Oui,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"69,65","69,65",Oui
9861164,Femme,0,Non,12,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"89,75","1052,4",Oui
54276384,Homme,0,Oui,23,Non,DSL,Non,Non,Bisannuel,Non,Cheque papier,"40,1","857,75",Non
51436050,Femme,0,Oui,47,Non,Non,Oui,Oui,Bisannuel,Non,Carte bancaire,"20,05","1016,7",Non
49515823,Femme,1,Non,35,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"70,55",2419,Non
40494759,Femme,0,Non,56,Non,Non,Oui,Non,Bisannuel,Non,Virement bancaire,"19,7","1051,9",Non
34854088,Femme,0,Non,10,Non,Non,Oui,Non,Mensuel,Oui,Cheque papier,"20,9",247,Non
24742890,Homme,0,Oui,58,Non,DSL,Non,Oui,Annuel,Non,Cheque papier,50,"2919,85",Non
38734547,Femme,0,Oui,12,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"84,5","916,9",Oui
11981416,Homme,0,Non,64,Non,Fibre optique,Oui,Non,Annuel,Oui,Carte bancaire,"100,3","6603,8",Non
15181787,Femme,0,Non,38,Non,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"84,25","3264,5",Oui
17992115,Homme,0,Non,40,Non,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"61,9","2647,1",Non
10141196,Femme,1,Non,20,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque electronique,60,"1259,35",Non
128147,Homme,0,Non,3,Non,Non,Oui,Non,Annuel,Non,Cheque papier,"19,6","61,35",Non
13641609,Homme,0,Non,17,Non,Non,Oui,Non,Annuel,Oui,Cheque papier,"20,1","279,5",Non
45995400,Femme,0,Non,50,Non,Non,Oui,Non,Annuel,Non,Virement bancaire,"19,75","989,05",Non
8911053,Femme,0,Non,40,Oui,DSL,Oui,Non,Annuel,Oui,Cheque papier,"80,75","3208,65",Non
27933273,Homme,0,Non,1,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"81,7","81,7",Oui
50205904,Homme,0,Non,52,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"91,6","4627,8",Non
57026712,Femme,0,Oui,49,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"98,35","4889,2",Non
51286033,Homme,1,Non,68,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"105,3","7299,65",Oui
32493814,Homme,0,Oui,69,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Cheque electronique,105,"7297,75",Non
12081429,Homme,0,Non,1,Oui,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"50,45","50,45",Oui
38684539,Femme,0,Non,3,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"85,8","272,2",Oui
40654779,Homme,0,Oui,62,Oui,Non,Oui,Non,Bisannuel,Oui,Cheque papier,"24,4",1413,Non
58466881,Femme,0,Oui,72,Oui,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"25,2","1787,35",Non
12391469,Homme,0,Non,62,Oui,Fibre optique,Oui,Non,Annuel,Oui,Virement bancaire,"92,3","5731,45",Non
22892682,Homme,0,Non,46,Non,DSL,Non,Oui,Bisannuel,Non,Carte bancaire,"40,4","1842,7",Non
27403206,Femme,0,Oui,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Virement bancaire,"117,6","8308,9",Non
275324,Femme,0,Oui,9,Non,DSL,Oui,Oui,Annuel,Non,Cheque papier,"48,6","422,3",Non
10351225,Homme,0,Oui,1,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque papier,"45,85","45,85",Oui
12291457,Femme,0,Non,16,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,100,"1534,75",Oui
10081190,Homme,0,Non,3,Non,Fibre optique,Oui,Non,Mensuel,Non,Carte bancaire,"85,7","256,75",Non
38284493,Homme,0,Oui,54,Oui,Non,Oui,Oui,Bisannuel,Oui,Virement bancaire,"24,05","1230,9",Non
25322955,Femme,0,Non,7,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque papier,"75,45","480,75",Oui
10581250,Homme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Non,Cheque papier,"45,05","45,05",Oui
44405218,Femme,0,Non,10,Oui,Non,Oui,Non,Mensuel,Oui,Cheque papier,"24,5","270,15",Non
281330,Femme,1,Non,17,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"82,65","1470,05",Non
10431234,Femme,0,Oui,70,Oui,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"24,7","1685,9",Non
13161554,Femme,0,Oui,39,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"81,5","3107,3",Non
9681144,Homme,0,Non,18,Oui,DSL,Oui,Oui,Mensuel,Non,Carte bancaire,"56,8","1074,65",Non
23812786,Femme,0,Non,25,Oui,Fibre optique,Oui,Non,Bisannuel,Non,Cheque electronique,"108,9","2809,05",Non
47755617,Femme,0,Oui,38,Non,DSL,Oui,Oui,Mensuel,Non,Cheque electronique,"54,5","2076,05",Non
19392282,Femme,0,Non,16,Oui,DSL,Oui,Non,Mensuel,Oui,Carte bancaire,"65,2","1043,35",Oui
42885037,Femme,1,Non,16,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Carte bancaire,"85,35","1375,15",Oui
12741509,Femme,1,Oui,23,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"88,45","2130,55",Non
619727,Femme,0,Non,22,Oui,Non,Oui,Non,Bisannuel,Non,Cheque papier,"26,25","605,9",Non
43425105,Femme,0,Non,18,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"20,1","370,5",Non
17422048,Homme,0,Non,3,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"77,4","206,15",Non
13901636,Femme,0,Non,3,Non,DSL,Oui,Non,Annuel,Oui,Cheque electronique,"69,95","220,45",Non
48675727,Femme,0,Oui,47,Non,Non,Oui,Oui,Bisannuel,Oui,Virement bancaire,"21,3","1041,8",Non
15791860,Homme,0,Non,52,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"85,35","4338,6",Oui
16551949,Femme,0,Non,2,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"80,75","159,45",Oui
35684184,Homme,0,Oui,1,Non,DSL,Non,Non,Mensuel,Non,Cheque papier,"33,6","33,6",Non
23522752,Femme,0,Oui,19,Non,DSL,Non,Oui,Mensuel,Oui,Cheque papier,"24,85","434,8",Non
22122594,Femme,0,Oui,62,Non,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"20,3","1296,15",Non
59496998,Femme,0,Non,27,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"76,1","2093,4",Non
31783732,Homme,0,Non,2,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"69,8","146,65",Non
31923747,Femme,0,Non,1,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"68,95","68,95",Oui
13071545,Homme,0,Non,30,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque papier,50,"1474,9",Non
575673,Femme,0,Non,1,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"75,05","75,05",Oui
23602761,Homme,0,Non,26,Non,Non,Oui,Non,Annuel,Oui,Carte bancaire,"20,65","595,5",Non
12801516,Femme,0,Non,41,Oui,DSL,Oui,Non,Annuel,Oui,Cheque electronique,"68,6","2877,05",Non
48645724,Homme,0,Non,58,Oui,Fibre optique,Oui,Non,Mensuel,Non,Virement bancaire,"80,65","4807,35",Non
52676186,Homme,0,Non,50,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"103,95","5231,3",Non
19932339,Homme,0,Oui,72,Non,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"19,95","1322,85",Non
26393081,Homme,0,Non,2,Non,DSL,Non,Non,Mensuel,Non,Cheque papier,"24,3","38,45",Non
269316,Homme,0,Oui,51,Oui,Fibre optique,Oui,Oui,Annuel,Non,Carte bancaire,"110,05","5686,4",Non
629740,Femme,1,Non,72,Oui,DSL,Oui,Oui,Bisannuel,Oui,Virement bancaire,"89,85","6697,35",Non
51496056,Femme,0,Non,6,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,55,"340,4",Non
30813611,Femme,0,Non,12,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"100,15","1164,3",Oui
34664065,Femme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Non,Cheque electronique,"50,15","50,15",Non
52206134,Homme,0,Non,2,Non,DSL,Non,Non,Mensuel,Oui,Carte bancaire,"24,9","49,7",Non
40234731,Homme,1,Non,31,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"96,6","2877,95",Non
20462401,Femme,0,Oui,9,Non,Fibre optique,Oui,Non,Mensuel,Non,Virement bancaire,93,"870,25",Non
46985525,Homme,0,Oui,45,Non,DSL,Oui,Oui,Bisannuel,Non,Virement bancaire,"54,65","2553,7",Non
21132480,Homme,0,Oui,56,Oui,DSL,Oui,Oui,Bisannuel,Oui,Carte bancaire,"75,85","4261,2",Non
2732,Homme,1,Non,2,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Carte bancaire,,,Non
20402395,Homme,0,Non,71,Oui,Fibre optique,Oui,Non,Annuel,Oui,Carte bancaire,"79,05","5552,5",Non
39284616,Femme,0,Non,72,Oui,DSL,Oui,Oui,Bisannuel,Non,Virement bancaire,"64,75","4804,75",Non
55066483,Homme,0,Non,1,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"101,45","101,45",Oui
32163777,Homme,0,Non,43,Non,DSL,Oui,Oui,Annuel,Oui,Cheque papier,"56,35","2391,15",Non
38144478,Homme,0,Oui,19,Non,DSL,Oui,Oui,Annuel,Oui,Virement bancaire,"48,95","955,6",Non
129148,Homme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"45,65","45,65",Oui
46075411,Femme,0,Non,64,Non,Fibre optique,Oui,Oui,Bisannuel,Oui,Virement bancaire,99,"6375,8",Non
58746911,Homme,0,Oui,70,Oui,Fibre optique,Oui,Non,Bisannuel,Oui,Cheque electronique,"114,6","7882,5",Non
1316,Femme,0,Oui,69,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Carte bancaire,"113,25","7895,15",Non
51296034,Homme,1,Non,25,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"88,95","2291,2",Oui
15251795,Femme,0,Oui,71,Oui,DSL,Oui,Oui,Bisannuel,Non,Cheque papier,"91,05","6293,75",Non
23652766,Homme,0,Non,13,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"70,15","931,75",Non
30523580,Homme,0,Oui,40,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"81,2","3292,3",Non
40054708,Homme,0,Oui,49,Oui,Fibre optique,Oui,Non,Annuel,Oui,Carte bancaire,"109,2","5290,45",Non
23402740,Femme,0,Non,61,Oui,Fibre optique,Oui,Oui,Annuel,Non,Virement bancaire,"101,15","6383,9",Non
374438,Homme,0,Oui,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"114,05","8468,2",Non
54196375,Femme,0,Oui,72,Non,Non,Oui,Oui,Bisannuel,Oui,Cheque papier,"20,7","1482,3",Non
51396046,Femme,0,Oui,38,Non,Non,Oui,Oui,Annuel,Non,Carte bancaire,"19,6","763,1",Non
9391107,Femme,0,Non,63,Oui,Fibre optique,Oui,Non,Bisannuel,Non,Virement bancaire,"97,45",6253,Non
57306746,Femme,0,Non,54,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"100,1","5440,9",Oui
21472521,Femme,0,Oui,34,Non,DSL,Oui,Oui,Bisannuel,Non,Cheque papier,"84,75","2839,45",Non
35914211,Femme,1,Oui,61,Oui,DSL,Oui,Oui,Annuel,Oui,Cheque electronique,"65,2","3965,05",Non
54306388,Femme,0,Non,35,Non,DSL,Oui,Oui,Mensuel,Non,Cheque electronique,"56,85","1861,1",Non
50285912,Homme,0,Non,7,Non,DSL,Non,Oui,Mensuel,Non,Cheque papier,"34,2","256,6",Non
36234247,Homme,0,Oui,68,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Cheque electronique,"110,2","7467,5",Non
529617,Homme,0,Non,8,Non,DSL,Non,Non,Mensuel,Oui,Carte bancaire,"25,25","186,3",Non
37144359,Homme,0,Oui,13,Non,DSL,Oui,Oui,Annuel,Oui,Cheque electronique,"64,75","877,35",Non
12691503,Homme,0,Non,49,Oui,DSL,Oui,Oui,Annuel,Oui,Cheque electronique,"55,35","2633,95",Non
13941641,Femme,0,Oui,7,Non,Non,Oui,Oui,Annuel,Non,Cheque papier,"20,65","134,05",Non
40094716,Femme,0,Non,64,Oui,DSL,Oui,Non,Bisannuel,Oui,Carte bancaire,"86,4","5442,05",Non
17972113,Femme,0,Non,33,Oui,DSL,Oui,Non,Annuel,Non,Cheque electronique,"59,4","1952,8",Non
29793498,Femme,1,Non,2,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"69,3","153,8",Non
14411699,Homme,0,Oui,71,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Cheque electronique,"84,8","6152,4",Non
44735257,Homme,0,Oui,52,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Virement bancaire,"96,25","4990,25",Oui
58356868,Homme,0,Non,67,Non,Non,Oui,Non,Bisannuel,Non,Virement bancaire,"19,95","1311,75",Non
38114474,Femme,1,Non,26,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"98,1","2510,7",Non
12731508,Homme,0,Non,54,Non,Non,Oui,Non,Bisannuel,Non,Carte bancaire,"19,65","1008,7",Non
17122018,Homme,0,Non,38,Non,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"20,4","743,5",Non
9551125,Homme,0,Non,12,Non,DSL,Oui,Non,Mensuel,Oui,Virement bancaire,"49,05","593,05",Non
46615475,Femme,0,Non,1,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"84,6","84,6",Non
47825624,Homme,0,Non,40,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"51,1","2092,9",Non
52886213,Homme,0,Non,15,Non,DSL,Non,Non,Annuel,Non,Cheque electronique,"50,75","688,2",Non
403471,Femme,1,Non,17,Non,Non,Oui,Non,Annuel,Non,Cheque papier,"20,65","330,6",Non
20712431,Homme,0,Non,30,Non,DSL,Oui,Non,Bisannuel,Oui,Cheque papier,"55,65","1653,85",Non
56886696,Femme,0,Oui,71,Oui,DSL,Oui,Oui,Bisannuel,Non,Cheque papier,"71,1","5224,95",Non
19772323,Femme,0,Oui,49,Non,Non,Oui,Non,Bisannuel,Non,Carte bancaire,"20,45","1024,65",Non
158184,Homme,0,Oui,33,Non,DSL,Oui,Oui,Annuel,Non,Carte bancaire,"74,75","2453,3",Non
38884566,Femme,0,Non,71,Non,DSL,Non,Oui,Annuel,Non,Virement bancaire,"66,8","4689,15",Non
9021065,Femme,0,Non,14,Non,DSL,Oui,Non,Annuel,Non,Cheque papier,"55,7","795,15",Non
352416,Femme,0,Oui,16,Non,Fibre optique,Oui,Oui,Mensuel,Non,Virement bancaire,"73,25","1195,75",Non
41304854,Femme,0,Non,53,Non,Fibre optique,Oui,Non,Annuel,Oui,Carte bancaire,"94,45","5042,75",Non
754892,Homme,0,Oui,50,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"103,85","5017,9",Oui
